Student_id,Request_time,Start_time,Duration_hours,Number_of_people,Board,Screen,Handled_Librarian,Assigned_room,Status
358317766,2024-10-01 18:53:02,2024-11-16 18:00:00,1.5,1,N,N,247316201,3,approved
372376061,2024-10-01 18:56:58,2024-11-18 11:00:00,2.0,1,Y,N,253940100,15,approved
349053280,2024-10-01 19:00:20,2024-11-08 08:00:00,2.5,1,N,Y,220538110,1,approved
312733108,2024-10-01 19:00:55,2024-11-18 15:00:00,4.0,1,Y,Y,301317277,4,approved
231984360,2024-10-01 19:02:24,2024-11-14 16:00:00,1.5,1,N,N,380598680,3,approved
241383892,2024-10-01 19:02:52,2024-11-19 18:00:00,2.0,2,Y,Y,371638669,4,approved
314869579,2024-10-01 19:06:14,2024-11-22 07:00:00,3.0,2,N,Y,340042613,1,approved
301904199,2024-10-01 19:06:28,2024-11-02 20:00:00,2,2,Y,N,202510681,15,approved
273019463,2024-10-01 19:09:13,2024-11-11 14:00:00,1.5,2,Y,N,265590430,5,approved
290025154,2024-10-01 19:10:26,2024-11-26 14:00:00,3.0,2,N,N,272561044,3,approved
253992028,2024-10-01 19:13:09,2024-11-13 13:00:00,3.0,2,N,N,343603908,3,approved
222528895,2024-10-01 19:17:00,2024-11-04 17:00:00,1.0,2,Y,N,345879134,5,approved
251739223,2024-10-01 19:17:35,2024-11-28 07:00:00,2.5,1,Y,Y,315209668,2,approved
232254110,2024-10-01 19:18:08,2024-11-10 16:00:00,1.0,1,Y,Y,230006371,4,approved
295550263,2024-10-01 19:27:02,2024-11-16 21:00:00,1,2,N,N,377486550,3,approved
264899600,2024-10-01 19:39:18,2024-11-05 14:00:00,3.0,2,N,N,374983211,3,approved
375646031,2024-10-01 19:46:26,2024-11-03 09:00:00,1.5,1,N,N,328727094,6,approved
338883341,2024-10-01 19:55:14,2024-11-03 17:00:00,1.0,1,Y,Y,328470141,2,approved
308085992,2024-10-01 19:56:46,2024-11-14 21:00:00,1,1,Y,Y,261844724,2,approved
375581337,2024-10-01 20:00:50,2024-11-11 10:00:00,4.0,1,Y,Y,308086545,2,approved
277416632,2024-10-01 20:05:27,2024-11-01 14:00:00,2.5,2,Y,N,375013737,15,approved
253380026,2024-10-01 20:08:12,2024-11-29 07:00:00,1.0,2,Y,N,294120373,5,approved
283636991,2024-10-01 20:18:06,2024-11-25 14:00:00,2.0,2,N,N,200229912,3,approved
269177432,2024-10-01 20:22:12,2024-11-26 17:00:00,3.5,2,N,Y,253940100,16,approved
209066901,2024-10-01 20:23:42,2024-11-06 17:00:00,1.5,2,N,N,376632691,3,approved
243187911,2024-10-01 20:36:11,2024-11-03 07:00:00,3.5,1,N,N,283555837,11,approved
200190759,2024-10-01 20:40:18,2024-11-15 11:00:00,1.5,1,Y,Y,254629025,2,approved
323707141,2024-10-01 20:40:22,2024-11-28 10:00:00,1.0,1,N,Y,256588641,7,approved
248887655,2024-10-01 20:42:45,2024-11-20 08:00:00,3.0,2,N,N,322215724,3,approved
240403790,2024-10-01 20:46:45,2024-11-14 18:00:00,3.5,1,N,Y,380598680,7,approved
232254110,2024-10-01 21:01:42,2024-11-12 19:00:00,2.0,2,N,Y,380598680,1,approved
259197499,2024-10-01 21:07:12,2024-11-23 08:00:00,2.5,2,Y,N,208340844,15,approved
259973998,2024-10-01 21:10:18,2024-11-10 14:00:00,1.0,2,N,N,231522129,3,approved
285291084,2024-10-01 21:14:45,2024-11-20 19:00:00,1.5,1,N,Y,378822233,19,approved
278510953,2024-10-01 21:15:03,2024-11-24 07:00:00,1.5,1,Y,Y,343659348,4,approved
246036750,2024-10-01 21:19:14,2024-11-14 11:00:00,1.0,1,Y,Y,366900231,4,approved
379236201,2024-10-01 21:25:34,2024-11-28 21:00:00,1,2,N,Y,395868615,1,approved
308388263,2024-10-01 21:38:34,2024-11-02 21:00:00,1,1,N,N,329222087,3,approved
305460495,2024-10-01 21:59:11,2024-11-02 12:00:00,2.5,1,Y,N,336625082,15,approved
206187148,2024-10-01 21:59:27,2024-11-12 08:00:00,3.5,1,Y,Y,358242451,2,approved
298608282,2024-10-01 22:10:55,2024-11-10 10:00:00,1.5,2,N,N,259928216,6,approved
222555799,2024-10-01 22:15:29,2024-11-13 08:00:00,4.0,1,Y,N,278304159,5,approved
321565301,2024-10-01 22:22:21,2024-11-28 11:00:00,2.5,1,N,N,315209668,11,approved
201310257,2024-10-01 22:22:26,2024-11-18 19:00:00,1.0,1,N,Y,211950654,1,approved
212614648,2024-10-01 22:32:17,2024-11-14 11:00:00,1.0,2,Y,Y,354443129,8,approved
292904554,2024-10-01 22:36:29,2024-11-10 19:00:00,1.5,2,Y,Y,209926450,2,approved
243260106,2024-10-01 22:40:39,2024-11-27 12:00:00,2.0,2,N,N,255595993,3,approved
296895642,2024-10-01 22:41:44,2024-11-27 20:00:00,2,2,N,Y,261844724,1,approved
285792594,2024-10-01 22:42:13,2024-11-23 12:00:00,4.0,1,Y,N,263834384,15,approved
220490072,2024-10-01 22:42:39,2024-11-27 09:00:00,1.5,1,N,N,261844724,3,approved
364065490,2024-10-01 22:47:11,2024-11-04 18:00:00,3.0,1,Y,Y,250544251,4,approved
236698577,2024-10-01 22:48:11,2024-11-14 19:00:00,3,2,N,Y,355302167,16,approved
247522386,2024-10-01 23:02:06,2024-11-02 18:00:00,2.5,1,Y,N,308370048,17,approved
368403770,2024-10-01 23:03:51,2024-11-07 10:00:00,2.5,1,N,N,380845883,6,approved
383591096,2024-10-01 23:04:56,2024-11-25 12:00:00,2.0,2,N,N,250985413,3,approved
337562102,2024-10-01 23:06:52,2024-11-12 13:00:00,4.0,1,Y,Y,237355508,4,approved
263861601,2024-10-01 23:11:37,2024-11-26 13:00:00,4.0,2,N,N,308370048,6,approved
260715701,2024-10-01 23:17:53,2024-11-16 20:00:00,1.5,1,N,N,263340143,6,approved
374095370,2024-10-01 23:20:46,2024-11-09 13:00:00,3.0,1,Y,Y,273385716,2,approved
367047594,2024-10-01 23:25:21,2024-11-26 09:00:00,2.0,2,N,Y,253940100,7,approved
304825391,2024-10-01 23:26:51,2024-11-22 15:00:00,2.0,2,N,N,250985413,3,approved
222425829,2024-10-01 23:28:20,2024-11-07 20:00:00,2,2,Y,Y,242484194,4,approved
347561185,2024-10-01 23:31:40,2024-11-25 11:00:00,1.5,2,N,N,247316201,6,approved
285470084,2024-10-01 23:38:12,2024-11-23 20:00:00,2,2,Y,Y,263834384,4,approved
273566018,2024-10-01 23:41:10,2024-11-10 08:00:00,4.0,2,N,N,248942815,11,approved
227016771,2024-10-01 23:47:40,2024-11-10 17:00:00,1.0,1,N,Y,231522129,16,approved
286767132,2024-10-01 23:54:37,2024-11-15 17:00:00,1.5,1,N,N,358242451,6,approved
262552854,2024-10-01 23:56:20,2024-11-10 18:00:00,2.5,2,Y,Y,230006371,4,approved
297427627,2024-10-02 00:04:01,2024-11-25 12:00:00,2.0,1,Y,N,200229912,5,approved
285306221,2024-10-02 00:10:29,2024-11-24 14:00:00,1.0,2,N,Y,343659348,1,approved
246256192,2024-10-02 00:11:46,2024-11-26 11:00:00,3.5,1,Y,N,204469027,5,approved
211483896,2024-10-02 00:13:25,2024-11-04 21:00:00,1,2,N,Y,376831376,1,approved
202534293,2024-10-02 00:19:56,2024-11-26 13:00:00,2.0,1,N,Y,272561044,1,approved
385750955,2024-10-02 00:21:03,2024-11-04 13:00:00,3.0,1,N,N,250544251,11,approved
203735071,2024-10-02 00:32:15,2024-11-15 11:00:00,1.0,2,N,N,319608246,3,approved
330253964,2024-10-02 00:41:32,2024-11-13 10:00:00,1.5,1,Y,Y,275071561,2,approved
317992600,2024-10-02 00:49:41,2024-11-11 21:00:00,1,2,Y,Y,356670364,4,approved
268443538,2024-10-02 00:50:52,2024-11-17 14:00:00,3.5,2,N,Y,305539405,16,approved
301748000,2024-10-02 00:51:09,2024-11-05 15:00:00,3.0,1,N,Y,316346196,7,approved
387114234,2024-10-02 01:02:22,2024-11-22 14:00:00,1.5,2,Y,N,306829821,5,approved
237380787,2024-10-02 01:04:15,2024-11-12 08:00:00,1.0,2,Y,Y,343899472,4,approved
247675481,2024-10-02 01:07:49,2024-11-14 09:00:00,2.0,2,Y,N,355302167,5,approved
283692317,2024-10-02 01:10:06,2024-11-03 08:00:00,1.0,2,N,Y,274503903,1,approved
352286058,2024-10-02 01:11:49,2024-11-12 18:00:00,1.5,2,N,N,219037645,3,approved
277934469,2024-10-02 01:12:38,2024-11-06 08:00:00,3.0,1,Y,Y,215773110,4,approved
297259376,2024-10-02 01:17:21,2024-11-20 15:00:00,1.0,2,N,Y,277425112,1,approved
212827877,2024-10-02 01:24:38,2024-11-05 15:00:00,3.5,2,N,Y,327109013,16,approved
281743484,2024-10-02 01:34:37,2024-11-02 18:00:00,4,2,Y,N,226635274,20,approved
364614628,2024-10-02 01:35:23,2024-11-06 21:00:00,1,2,Y,N,272134974,15,approved
223834185,2024-10-02 01:44:06,2024-11-25 12:00:00,3.0,1,N,N,377031109,11,approved
264831413,2024-10-02 01:44:35,2024-11-20 10:00:00,2.0,2,N,Y,378822233,7,approved
272322207,2024-10-02 01:47:01,2024-11-10 07:00:00,4.0,2,N,Y,230006371,1,approved
314204546,2024-10-02 01:48:11,2024-11-14 18:00:00,2.5,2,Y,N,272950205,5,approved
285848081,2024-10-02 01:50:15,2024-11-11 11:00:00,2.5,1,Y,Y,356670364,4,approved
296868334,2024-10-02 01:50:46,2024-11-06 18:00:00,1.5,1,N,N,376632691,6,approved
263596355,2024-10-02 01:54:29,2024-11-25 18:00:00,1.5,1,N,N,326423001,3,approved
323163915,2024-10-02 01:58:29,2024-11-27 13:00:00,3.5,1,N,Y,282909407,1,approved
317756658,2024-10-02 02:02:10,2024-11-15 15:00:00,4.0,1,N,Y,290649268,7,approved
322932989,2024-10-02 02:05:18,2024-11-14 17:00:00,1.0,1,N,N,375013737,6,approved
392666491,2024-10-02 02:05:22,2024-11-27 18:00:00,1.5,2,Y,Y,261844724,8,approved
353406028,2024-10-02 02:18:12,2024-11-22 19:00:00,1.5,1,N,N,250985413,3,approved
248180713,2024-10-02 02:23:05,2024-11-11 11:00:00,3.5,1,N,Y,205505134,16,approved
309818730,2024-10-02 02:24:25,2024-11-11 13:00:00,4.0,2,Y,N,266085976,15,approved
251270930,2024-10-02 02:30:51,2024-11-10 20:00:00,2,1,N,N,363657867,3,approved
273930685,2024-10-02 02:32:22,2024-11-16 09:00:00,1.5,1,N,N,247316201,3,approved
306364092,2024-10-02 02:34:45,2024-11-05 21:00:00,1,1,Y,N,277864716,5,approved
352928816,2024-10-02 02:36:34,2024-11-01 10:00:00,1.5,2,N,N,224242560,3,approved
352416333,2024-10-02 02:36:34,2024-11-14 10:00:00,3.5,2,Y,Y,391066552,9,approved
318879087,2024-10-02 02:39:08,2024-11-07 11:00:00,2.0,1,N,Y,313570137,1,approved
220110373,2024-10-02 02:41:49,2024-11-12 15:00:00,1.5,2,Y,N,235274826,5,approved
349704759,2024-10-02 02:55:31,2024-11-09 16:00:00,2.5,2,N,N,346312267,3,approved
314869579,2024-10-02 02:56:52,2024-11-01 21:00:00,1,1,Y,Y,256129297,2,approved
297471526,2024-10-02 03:06:12,2024-11-18 17:00:00,2.0,1,N,Y,248942815,1,approved
364376566,2024-10-02 03:07:03,2024-11-14 11:00:00,3.0,1,N,Y,318471364,7,approved
280246281,2024-10-02 03:09:24,2024-11-25 13:00:00,3.5,2,Y,N,326423001,17,approved
221553548,2024-10-02 03:09:58,2024-11-16 13:00:00,2.0,2,N,N,270296197,3,approved
243322518,2024-10-02 03:10:02,2024-11-05 10:00:00,1.5,2,Y,Y,277864716,4,approved
363796533,2024-10-02 03:13:31,2024-11-23 10:00:00,2.0,2,N,Y,282902311,7,approved
221673643,2024-10-02 03:14:02,2024-11-21 17:00:00,2.5,1,N,N,200885937,6,approved
217884600,2024-10-02 03:18:53,2024-11-21 11:00:00,1.0,2,Y,N,327972550,5,approved
230733909,2024-10-02 03:22:47,2024-11-26 08:00:00,3.5,1,Y,N,308370048,15,approved
390813657,2024-10-02 03:31:02,2024-11-02 14:00:00,1.0,2,Y,N,329222087,17,approved
263982118,2024-10-02 03:34:04,2024-11-20 09:00:00,1.5,1,N,Y,339630600,16,approved
238578181,2024-10-02 03:37:35,2024-11-10 21:00:00,1,2,N,Y,231522129,1,approved
342178233,2024-10-02 03:41:22,2024-11-07 15:00:00,4.0,1,N,N,313570137,3,approved
378512768,2024-10-02 03:47:46,2024-11-12 15:00:00,2.5,1,N,N,272834128,11,approved
227827441,2024-10-02 04:02:04,2024-11-03 15:00:00,1.5,1,N,N,328727094,3,approved
330848540,2024-10-02 04:02:45,2024-11-26 19:00:00,2.0,1,Y,Y,208340844,4,approved
272817719,2024-10-02 04:04:35,2024-11-29 19:00:00,3,2,Y,Y,256129297,8,approved
271788358,2024-10-02 04:08:28,2024-11-01 08:00:00,1.0,1,N,Y,264368390,16,approved
357441351,2024-10-02 04:08:52,2024-11-03 10:00:00,2.0,1,Y,Y,394401277,4,approved
393908124,2024-10-02 04:09:26,2024-11-18 20:00:00,1.0,1,Y,Y,248942815,2,approved
206874711,2024-10-02 04:12:09,2024-11-17 20:00:00,1.0,1,Y,N,338387525,15,approved
213281959,2024-10-02 04:12:12,2024-11-17 13:00:00,1.5,1,Y,Y,305539405,2,approved
361364672,2024-10-02 04:16:34,2024-11-30 12:00:00,2.5,2,N,Y,230006371,7,approved
319823472,2024-10-02 04:19:10,2024-11-25 18:00:00,1.5,1,N,N,326423001,6,approved
325535979,2024-10-02 04:19:34,2024-11-23 09:00:00,2.5,1,N,Y,213790827,16,approved
235788874,2024-10-02 04:20:22,2024-11-19 19:00:00,2.5,2,Y,Y,229656459,8,approved
382779734,2024-10-02 04:22:55,2024-11-19 18:00:00,3.5,2,Y,N,256625955,5,approved
258471390,2024-10-02 04:24:30,2024-11-24 15:00:00,3.0,2,N,N,248942815,3,approved
268437571,2024-10-02 04:24:43,2024-11-29 07:00:00,1.5,2,Y,N,358617868,15,approved
389566753,2024-10-02 04:27:35,2024-11-30 12:00:00,1.0,1,Y,N,380845883,5,approved
309571644,2024-10-02 04:29:07,2024-11-11 08:00:00,4.0,1,N,Y,308086545,1,approved
282256783,2024-10-02 04:30:46,2024-11-27 17:00:00,3.0,2,Y,N,381073709,5,approved
386107379,2024-10-02 04:31:53,2024-11-27 15:00:00,4.0,1,N,Y,335700035,7,approved
291928877,2024-10-02 04:38:52,2024-11-08 08:00:00,1.0,2,N,N,383226560,3,approved
387583172,2024-10-02 04:50:36,2024-11-05 10:00:00,3.0,2,Y,Y,395486673,8,approved
256566753,2024-10-02 05:05:35,2024-11-08 10:00:00,3.0,2,Y,Y,381073709,2,approved
342416666,2024-10-02 05:10:06,2024-11-21 16:00:00,2.5,2,N,N,297170813,11,approved
315840298,2024-10-02 05:18:17,2024-11-07 19:00:00,1.5,1,N,N,257019273,3,approved
297860090,2024-10-02 05:23:48,2024-11-27 08:00:00,1.5,1,Y,N,282909407,5,approved
337522767,2024-10-02 05:24:11,2024-11-01 12:00:00,3.5,1,Y,Y,224242560,4,approved
376369773,2024-10-02 05:24:20,2024-11-18 20:00:00,1.5,1,N,N,253940100,6,approved
385783980,2024-10-02 05:30:39,2024-11-08 11:00:00,1.0,2,N,N,301317277,3,approved
261150817,2024-10-02 05:37:30,2024-11-23 12:00:00,4.0,1,N,N,224484428,3,approved
278068416,2024-10-02 05:40:16,2024-11-02 13:00:00,3.0,2,N,N,226635274,3,approved
202065116,2024-10-02 05:41:30,2024-11-29 18:00:00,1.5,1,Y,N,206257180,5,approved
263861601,2024-10-02 05:43:18,2024-11-06 11:00:00,4.0,1,Y,Y,255595993,4,approved
217810340,2024-10-02 05:48:43,2024-11-16 11:00:00,1.5,1,Y,Y,352058077,4,approved
254649726,2024-10-02 05:48:56,2024-11-04 15:00:00,3.5,1,N,Y,345879134,1,approved
285271946,2024-10-02 05:48:59,2024-11-17 07:00:00,1.5,1,N,N,394294102,3,approved
298794934,2024-10-02 05:50:37,2024-11-17 08:00:00,2.0,2,N,N,394294102,6,approved
289528721,2024-10-02 05:50:39,2024-11-20 09:00:00,4.0,2,Y,Y,297170813,2,approved
302349618,2024-10-02 05:50:56,2024-11-04 15:00:00,2.5,1,Y,Y,345879134,4,approved
385714266,2024-10-02 05:51:28,2024-11-28 15:00:00,3.0,1,N,N,228565115,6,approved
253630248,2024-10-02 05:52:07,2024-11-27 13:00:00,3.0,2,N,Y,202213385,16,approved
300742855,2024-10-02 05:55:28,2024-11-05 07:00:00,2.5,1,N,N,300165255,3,approved
236698577,2024-10-02 06:02:56,2024-11-30 17:00:00,1.0,2,N,N,380845883,3,approved
323399717,2024-10-02 06:05:39,2024-11-12 17:00:00,2.0,2,Y,N,272950205,5,approved
275478717,2024-10-02 06:15:10,2024-11-23 16:00:00,2.0,1,N,N,224484428,3,approved
380206052,2024-10-02 06:25:57,2024-11-14 18:00:00,2.0,1,N,Y,366900231,1,approved
322234014,2024-10-02 06:29:21,2024-11-15 19:00:00,3,2,N,Y,319608246,7,approved
395269152,2024-10-02 06:30:59,2024-11-06 11:00:00,4.0,1,Y,Y,202316642,8,approved
364376566,2024-10-02 06:31:21,2024-11-11 09:00:00,3.5,1,N,Y,320635840,7,approved
311109219,2024-10-02 06:36:05,2024-11-19 17:00:00,3.0,2,Y,N,220538110,15,approved
310042452,2024-10-02 06:37:12,2024-11-17 20:00:00,2,2,Y,N,256757899,17,approved
356085142,2024-10-02 06:37:58,2024-11-19 19:00:00,3,1,N,Y,238756902,1,approved
357954387,2024-10-02 06:39:28,2024-11-10 19:00:00,1.5,1,N,N,296230212,6,approved
244498135,2024-10-02 06:43:01,2024-11-17 09:00:00,1.0,1,Y,N,394294102,5,approved
380907154,2024-10-02 06:45:54,2024-11-09 16:00:00,2.0,2,Y,Y,352080659,8,approved
326304490,2024-10-02 06:50:26,2024-11-16 16:00:00,2.0,2,Y,N,363982018,15,approved
274404185,2024-10-02 06:55:51,2024-11-22 13:00:00,3.5,1,N,Y,355302167,1,approved
256456849,2024-10-02 06:59:37,2024-11-10 12:00:00,4.0,1,N,Y,209926450,1,approved
202135034,2024-10-02 07:00:45,2024-11-03 18:00:00,1.0,1,N,N,282902311,3,approved
346359763,2024-10-02 07:03:52,2024-11-28 15:00:00,3.0,1,N,N,256588641,11,approved
397991928,2024-10-02 07:05:53,2024-11-17 11:00:00,1.0,1,Y,Y,305539405,2,approved
340981380,2024-10-02 07:16:39,2024-11-05 08:00:00,1.5,1,Y,N,300165255,15,approved
317948495,2024-10-02 07:16:43,2024-11-11 09:00:00,2.5,2,N,N,200885937,3,approved
391698420,2024-10-02 07:17:56,2024-11-24 17:00:00,2.5,2,N,Y,277864716,1,approved
319960589,2024-10-02 07:26:49,2024-11-06 10:00:00,3.0,1,Y,N,263996035,15,approved
260110945,2024-10-02 07:28:21,2024-11-03 13:00:00,3.5,1,N,Y,274503903,1,approved
331057133,2024-10-02 07:29:38,2024-11-24 15:00:00,2.5,1,Y,N,207094053,15,approved
308395037,2024-10-02 07:33:03,2024-11-19 07:00:00,2.0,1,Y,N,288738578,15,approved
291668283,2024-10-02 07:35:03,2024-11-22 14:00:00,1.5,2,N,N,250985413,6,approved
366132041,2024-10-02 07:40:45,2024-11-09 11:00:00,1.5,2,N,Y,265299792,1,approved
283861672,2024-10-02 07:47:46,2024-11-11 19:00:00,2.0,1,N,Y,301452777,1,approved
353121106,2024-10-02 07:49:42,2024-11-04 11:00:00,3.5,2,N,Y,376831376,16,approved
265241398,2024-10-02 07:50:00,2024-11-06 18:00:00,2.0,1,Y,N,215773110,5,approved
225899699,2024-10-02 07:50:27,2024-11-06 17:00:00,2.5,2,Y,Y,263996035,4,approved
223411497,2024-10-02 07:55:47,2024-11-25 12:00:00,1.5,2,Y,Y,219475845,2,approved
248274995,2024-10-02 07:56:12,2024-11-04 14:00:00,2.5,1,N,Y,376831376,7,approved
374095370,2024-10-02 07:58:06,2024-11-01 21:00:00,1,2,Y,N,264368390,5,approved
352292437,2024-10-02 07:58:16,2024-11-17 07:00:00,2.5,2,Y,Y,394294102,2,approved
309658672,2024-10-02 07:58:41,2024-11-03 17:00:00,2.0,2,Y,Y,372500454,4,approved
379204431,2024-10-02 08:00:22,2024-11-21 11:00:00,2.5,2,N,N,297170813,6,approved
364376566,2024-10-02 08:01:07,2024-11-25 10:00:00,1.0,1,Y,Y,247316201,2,approved
227945052,2024-10-02 08:06:44,2024-11-29 10:00:00,4.0,2,Y,Y,256129297,2,approved
278063235,2024-10-02 08:06:47,2024-11-09 08:00:00,1.0,2,N,N,265299792,3,approved
386107379,2024-10-02 08:20:35,2024-11-15 09:00:00,3.0,1,Y,N,211950654,15,approved
386822910,2024-10-02 08:23:10,2024-11-23 14:00:00,1.0,1,Y,Y,224484428,2,approved
321180077,2024-10-02 08:27:55,2024-11-13 18:00:00,2.0,1,Y,N,343603908,15,approved
335998266,2024-10-02 08:35:22,2024-11-19 16:00:00,2.5,1,N,Y,248515306,7,approved
222457913,2024-10-02 08:36:59,2024-11-03 09:00:00,3.0,1,Y,N,283555837,17,approved
360389779,2024-10-02 08:38:06,2024-11-25 09:00:00,1.0,2,N,N,247316201,3,approved
352292437,2024-10-02 08:38:09,2024-11-16 15:00:00,4.0,2,Y,N,256528688,17,approved
224499053,2024-10-02 08:44:12,2024-11-26 20:00:00,2,2,N,Y,353809353,19,approved
235575065,2024-10-02 08:44:28,2024-11-08 13:00:00,3.5,2,N,N,301317277,3,approved
266432129,2024-10-02 08:46:38,2024-11-10 08:00:00,3.5,1,Y,Y,363657867,2,approved
365640291,2024-10-02 08:49:12,2024-11-10 09:00:00,2.0,2,Y,Y,319475554,4,approved
213395007,2024-10-02 08:57:43,2024-11-19 13:00:00,1.0,1,Y,N,371638669,5,approved
296868680,2024-10-02 08:59:34,2024-11-24 08:00:00,4.0,2,Y,N,219037645,5,approved
337522767,2024-10-02 09:00:16,2024-11-22 07:00:00,3.5,2,Y,Y,307732313,4,approved
338407950,2024-10-02 09:04:38,2024-11-06 09:00:00,1.5,1,Y,N,397599127,17,approved
307671313,2024-10-02 09:05:52,2024-11-13 16:00:00,1.0,1,N,N,292019064,3,approved
357494095,2024-10-02 09:07:27,2024-11-15 14:00:00,2.0,1,Y,Y,358242451,2,approved
226718641,2024-10-02 09:08:36,2024-11-08 19:00:00,2.5,1,N,Y,211343306,19,approved
331464123,2024-10-02 09:08:41,2024-11-15 07:00:00,1.0,1,Y,N,211950654,5,approved
361579592,2024-10-02 09:08:42,2024-11-12 07:00:00,1.5,1,N,Y,343899472,1,approved
392641916,2024-10-02 09:10:32,2024-11-03 17:00:00,1.5,1,Y,N,283555837,5,approved
326975778,2024-10-02 09:11:50,2024-11-01 19:00:00,2.0,1,Y,N,343236287,5,approved
253756720,2024-10-02 09:13:02,2024-11-13 19:00:00,2.0,1,N,Y,292019064,1,approved
236207593,2024-10-02 09:15:37,2024-11-06 13:00:00,1.5,2,N,N,202316642,3,approved
260736152,2024-10-02 09:19:23,2024-11-02 14:00:00,1.5,2,Y,Y,308370048,4,approved
343827754,2024-10-02 09:23:23,2024-11-29 15:00:00,1.0,1,Y,N,358617868,5,approved
297548695,2024-10-02 09:27:40,2024-11-13 14:00:00,1.5,1,Y,N,362936221,5,approved
305552788,2024-10-02 09:30:22,2024-11-06 17:00:00,2.0,2,N,Y,255595993,1,approved
233851617,2024-10-02 09:32:30,2024-11-24 17:00:00,4.0,1,N,Y,207094053,7,approved
358341949,2024-10-02 09:35:56,2024-11-28 15:00:00,1.5,1,N,Y,315209668,16,approved
266197854,2024-10-02 09:42:54,2024-11-17 07:00:00,1.5,1,Y,Y,326423001,4,approved
369955943,2024-10-02 09:44:10,2024-11-08 11:00:00,2.0,2,N,Y,340115104,1,approved
238790331,2024-10-02 09:44:12,2024-11-19 18:00:00,2.0,1,N,N,314552597,3,approved
398141523,2024-10-02 09:44:28,2024-11-05 12:00:00,3.5,1,Y,N,316346196,17,approved
315941252,2024-10-02 09:47:31,2024-11-22 14:00:00,3.0,2,Y,Y,327109013,2,approved
354399925,2024-10-02 09:52:15,2024-11-04 08:00:00,1.0,2,N,Y,339630600,1,approved
363526724,2024-10-02 09:52:33,2024-11-13 20:00:00,2,1,N,N,284819760,6,approved
336402771,2024-10-02 09:52:34,2024-11-19 14:00:00,4.0,2,N,N,328470141,3,approved
394984611,2024-10-02 10:02:50,2024-11-04 11:00:00,2.0,1,Y,N,363189945,15,approved
232425512,2024-10-02 10:06:57,2024-11-08 10:00:00,2.0,2,Y,N,383226560,15,approved
358589257,2024-10-02 10:10:00,2024-11-18 12:00:00,2.5,1,N,Y,282902311,7,approved
277484648,2024-10-02 10:13:34,2024-11-27 20:00:00,1.5,1,N,Y,261844724,7,approved
275946424,2024-10-02 10:13:56,2024-11-16 08:00:00,1.5,1,N,N,276990058,6,approved
298441445,2024-10-02 10:33:54,2024-11-16 12:00:00,3.5,2,Y,Y,363982018,8,approved
291642742,2024-10-02 10:41:49,2024-11-28 08:00:00,3.5,2,Y,Y,331803783,4,approved
315270454,2024-10-02 10:42:08,2024-11-08 09:00:00,3.5,1,N,Y,383226560,7,approved
264831413,2024-10-02 10:43:53,2024-11-12 09:00:00,2.0,1,N,Y,219037645,1,approved
251197596,2024-10-02 10:47:04,2024-11-05 08:00:00,1.0,1,N,N,327109013,6,approved
354095283,2024-10-02 10:50:34,2024-11-11 20:00:00,2,2,N,Y,200885937,7,approved
343280871,2024-10-02 10:53:28,2024-11-16 08:00:00,4.0,1,N,Y,263340143,7,approved
325046530,2024-10-02 10:53:50,2024-11-20 20:00:00,1.0,1,Y,Y,378822233,2,approved
379204431,2024-10-02 10:56:53,2024-11-15 17:00:00,3.0,2,N,N,254629025,11,approved
248202319,2024-10-02 10:57:26,2024-11-22 20:00:00,2,1,Y,Y,297170813,2,approved
300083573,2024-10-02 11:06:07,2024-11-02 14:00:00,2.5,2,Y,N,228565115,20,approved
271316481,2024-10-02 11:10:23,2024-11-21 16:00:00,3.5,1,N,Y,327972550,1,approved
360389779,2024-10-02 11:10:58,2024-11-02 13:00:00,1.0,1,Y,Y,329222087,4,approved
284419231,2024-10-02 11:11:25,2024-11-05 21:00:00,1,1,N,Y,339630600,16,approved
213774409,2024-10-02 11:17:07,2024-11-20 20:00:00,2,2,Y,Y,322215724,4,approved
248518250,2024-10-02 11:18:38,2024-11-24 09:00:00,3.0,1,Y,Y,230250847,4,approved
221045545,2024-10-02 11:29:09,2024-11-15 10:00:00,1.0,2,Y,N,358242451,17,approved
302817838,2024-10-02 11:29:13,2024-11-23 10:00:00,1.5,1,Y,Y,208340844,2,approved
359730611,2024-10-02 11:32:28,2024-11-22 11:00:00,1.5,1,N,N,327109013,3,approved
221062623,2024-10-02 11:39:25,2024-11-10 15:00:00,1.5,2,N,Y,231522129,7,approved
370604605,2024-10-02 11:42:10,2024-11-12 12:00:00,1.0,2,Y,Y,235274826,4,approved
308121086,2024-10-02 11:42:19,2024-11-17 17:00:00,2.5,1,N,Y,394294102,19,approved
326548831,2024-10-02 11:42:55,2024-11-26 16:00:00,1.0,2,N,N,208340844,11,approved
370604605,2024-10-02 11:43:20,2024-11-21 11:00:00,2.0,2,N,N,352058077,11,approved
376617221,2024-10-02 11:51:18,2024-11-26 18:00:00,2.5,2,N,Y,268722105,22,approved
